Word,Occurrences,TotalSteps,AverageSteps
begin,34,34,1.0000
supposed,6,6,1.0000
petted,7,7,1.0000
instinct,5,10,2.0000
echoed,3,9,3.0000
roll,5,5,1.0000
inspected,1,2,2.0000
cigars,2,2,1.0000
folded,14,14,1.0000
pages,9,9,1.0000
clashing,2,2,1.0000
fancywork,1,1,1.0000
uproar,2,2,1.0000
gathers,1,1,1.0000
allow,14,14,1.0000
allude,2,2,1.0000
warming,3,3,1.0000
limes,12,12,1.0000
maltreated,1,1,1.0000
randal,4,4,1.0000
severely,2,2,1.0000
false,2,2,1.0000
grovelers,1,2,2.0000
robbed,1,1,1.0000
movements,2,4,2.0000
rome,8,8,1.0000
contributor,1,2,2.0000
tend,2,2,1.0000
bewilderment,3,3,1.0000
study,28,28,1.0000
carpeted,1,1,1.0000
cherished,8,8,1.0000
compartment,1,1,1.0000
adoration,2,2,1.0000
romp,1,1,1.0000
frenchman,3,6,2.0000
angrily,3,3,1.0000
conquer,5,5,1.0000
portentous,1,2,2.0000
forethought,3,9,3.0000
evidently,14,14,1.0000
guarded,1,2,2.0000
artless,3,9,3.0000
please,88,88,1.0000
read,117,234,2.0000
hardhearted,1,3,3.0000
tent,6,6,1.0000
surmount,1,2,2.0000
close,26,26,1.0000
lugged,1,2,2.0000
conscientious,1,3,3.0000
else,42,42,1.0000
intentions,4,8,2.0000
luster,1,3,3.0000
unworldly,3,3,1.0000
symptoms,2,4,2.0000
requiem,2,6,3.0000
suppressed,4,4,1.0000
atmosphere,5,5,1.0000
real,31,62,2.0000
order,38,114,3.0000
overwhelmingly,1,4,4.0000
intruder,2,2,1.0000
soberly,15,15,1.0000
voice,99,99,1.0000
scholars,1,1,1.0000
rear,1,1,1.0000
subsiding,1,2,2.0000
texts,1,1,1.0000
womenfolk,1,2,2.0000
kneeling,5,5,1.0000
amusing,4,4,1.0000
mentioning,1,2,2.0000
voraciously,1,1,1.0000
fulness,1,2,2.0000
napkin,4,4,1.0000
mantle,2,4,2.0000
instructive,2,2,1.0000
ristori,1,2,2.0000
birth,2,2,1.0000
impracticable,1,1,1.0000
lingering,2,2,1.0000
bare,6,6,1.0000
reverse,1,2,2.0000
soul,41,41,1.0000
stuff,12,12,1.0000
taught,21,21,1.0000
rifling,1,2,2.0000
bark,1,1,1.0000
sour,9,9,1.0000
gasped,1,1,1.0000
cloth,1,2,2.0000
barn,2,2,1.0000
valrosa,5,5,1.0000
sincere,13,13,1.0000
grooms,3,3,1.0000
dropped,23,23,1.0000
bars,3,6,2.0000
hazed,2,6,3.0000
impressed,7,7,1.0000
canada,1,2,2.0000
roof,9,9,1.0000
forlornly,3,3,1.0000
ach,2,2,1.0000
imps,1,1,1.0000
rembrandt,1,2,2.0000
goats,1,1,1.0000
earned,7,7,1.0000
rook,1,2,2.0000
invents,1,3,3.0000
accounts,7,7,1.0000
room,120,120,1.0000
virtue,12,24,2.0000
retaliate,1,3,3.0000
halfway,2,2,1.0000
wider,2,2,1.0000
marplot,2,4,2.0000
base,2,2,1.0000
act,23,23,1.0000
root,1,2,2.0000
cushions,2,6,3.0000
renouncing,1,1,1.0000
cloud,7,7,1.0000
fanned,1,1,1.0000
highness,1,1,1.0000
bask,1,2,2.0000
jokingly,1,3,3.0000
elderly,1,1,1.0000
appreciation,1,1,1.0000
mushrooms,1,2,2.0000
uniform,1,1,1.0000
stories,33,33,1.0000
curlpapers,1,2,2.0000
chandelier,2,6,3.0000
devised,1,1,1.0000
disported,1,2,2.0000
bass,1,1,1.0000
bodies,1,1,1.0000
buttoning,2,4,2.0000
encounters,1,3,3.0000
add,9,9,1.0000
flock,9,18,2.0000
rope,3,3,1.0000
daisy,25,50,2.0000
tedium,1,3,3.0000
slice,1,4,4.0000
animal,1,1,1.0000
instructions,1,1,1.0000
maria,2,2,1.0000
prospects,1,1,1.0000
marie,1,1,1.0000
million,3,3,1.0000
unambitious,1,2,2.0000
admired,18,18,1.0000
change,58,58,1.0000
bath,2,2,1.0000
sown,1,2,2.0000
occasions,8,8,1.0000
finest,6,6,1.0000
fluttered,2,4,2.0000
lectured,4,4,1.0000
(grace),1,1,1.0000
betray,5,10,2.0000
merchant,1,1,1.0000
treating,2,4,2.0000
ices,1,3,3.0000
serenade,4,4,1.0000
exult,5,5,1.0000
seclusion,1,1,1.0000
slide,1,2,2.0000
clothespin,1,1,1.0000
lecturer,1,1,1.0000
alway,1,2,2.0000
lectures,3,3,1.0000
herculaneum,1,2,2.0000
resented,3,3,1.0000
decently,1,2,2.0000
odor,2,2,1.0000
foolish,15,30,2.0000
descending,1,3,3.0000
coolly,2,2,1.0000
relish,8,8,1.0000
beacon,1,1,1.0000
shrug,6,6,1.0000
finery,2,4,2.0000
loyal,2,2,1.0000
lightly,3,3,1.0000
reef,1,1,1.0000
wondered,10,10,1.0000
stouter,1,2,2.0000
declaring,4,4,1.0000
mature,2,2,1.0000
lausanne,1,1,1.0000
goodnight,2,2,1.0000
self,28,28,1.0000
needs,12,12,1.0000
derisive,1,2,2.0000
reasons,2,2,1.0000
departs,1,2,2.0000
simpler,1,1,1.0000
wintry,4,4,1.0000
reward,17,34,2.0000
dowdy,3,9,3.0000
sell,6,6,1.0000
prunes,1,1,1.0000
smile,61,61,1.0000
serves,3,3,1.0000
behold,11,11,1.0000
tamely,1,2,2.0000
bondwoman,1,1,1.0000
fable,5,5,1.0000
test,4,4,1.0000
telegraphed,4,4,1.0000
abject,3,6,2.0000
suspicions,3,3,1.0000
worthy,12,12,1.0000
abdicate,1,2,2.0000
marks,1,1,1.0000
crumbs,2,2,1.0000
experiences,7,7,1.0000
aunts,9,18,2.0000
eagerly,5,5,1.0000
playbill,1,2,2.0000
served,6,18,3.0000
berries,2,2,1.0000
pyre,1,2,2.0000
semi,1,1,1.0000
poet,1,2,2.0000
age,18,18,1.0000
rose,40,80,2.0000
hornpipe,1,3,3.0000
aunty,3,12,4.0000
streets,3,3,1.0000
rejected,2,2,1.0000
tete,2,4,2.0000
beating,3,3,1.0000
splendidly,4,8,2.0000
absorbing,4,4,1.0000
mainspring,1,1,1.0000
exulted,5,5,1.0000
donkeys,1,2,2.0000
lisping,1,1,1.0000
ago,31,31,1.0000
weeping,1,2,2.0000
remarkable,8,8,1.0000
person,22,22,1.0000
stefans,1,1,1.0000
dinner,47,47,1.0000
cologne,4,4,1.0000
steadied,1,1,1.0000
goldenrod,1,1,1.0000
rosy,27,27,1.0000
romps,2,4,2.0000
clumping,2,6,3.0000
mother:,1,1,1.0000
send,39,39,1.0000
thrash,2,4,2.0000
leaping,1,1,1.0000
coverlet,2,2,1.0000
suggest,3,6,2.0000
capaline,1,1,1.0000
lastly,1,2,2.0000
remarkably,6,6,1.0000
topsl,1,2,2.0000
defense,1,1,1.0000
whistling,2,2,1.0000
pudding,8,8,1.0000
neednt,23,23,1.0000
surrendering,1,2,2.0000
thrones,1,1,1.0000
dates,1,2,2.0000
damask,1,1,1.0000
sent,52,52,1.0000
scoldings,2,4,2.0000
amuses,1,3,3.0000
carrols,2,8,4.0000
mount,1,1,1.0000
authoress,4,4,1.0000
topsy,8,8,1.0000
castles,5,10,2.0000
7th,1,3,3.0000
ahs,1,1,1.0000
chance,22,44,2.0000
blew,4,12,3.0000
united,1,1,1.0000
westminster,1,1,1.0000
bridled,1,1,1.0000
regarded,10,10,1.0000
glorious,6,6,1.0000
variable,1,2,2.0000
thirteen,2,2,1.0000
amused,20,40,2.0000
republican,1,3,3.0000
enacted,2,2,1.0000
olives,1,2,2.0000
moulding,1,1,1.0000
offering,9,9,1.0000
delicately,1,2,2.0000
aid,3,3,1.0000
curves,1,2,2.0000
mutual,3,9,3.0000
patting,3,3,1.0000
bringing,7,7,1.0000
quiver,6,6,1.0000
knee,16,16,1.0000
resume,2,4,2.0000
merrymaking,1,1,1.0000
aim,1,1,1.0000
deeply,15,15,1.0000
sanctifies,1,2,2.0000
doomed,2,2,1.0000
concatenation,1,2,2.0000
showers,1,1,1.0000
air,112,112,1.0000
societies,2,4,2.0000
circus,1,1,1.0000
dawned,1,1,1.0000
happen,15,15,1.0000
sobered,1,2,2.0000
incidents,1,1,1.0000
again,160,160,1.0000
mothers,63,126,2.0000
result,3,3,1.0000
eternal,1,2,2.0000
sternly,2,6,3.0000
knew,125,125,1.0000
fishing,1,1,1.0000
deuce,3,6,2.0000
stump,1,1,1.0000
rein,2,2,1.0000
gnats,1,1,1.0000
quicker,1,1,1.0000
constructed,1,2,2.0000
rapturous,3,3,1.0000
neighbor,9,9,1.0000
massive,3,3,1.0000
excite,1,1,1.0000
ugliness,1,1,1.0000
delightfully,10,10,1.0000
diffident,1,2,2.0000
dangling,1,1,1.0000
acquainted,3,3,1.0000
shrilly,1,2,2.0000
courtesy,1,1,1.0000
return,22,44,2.0000
splendor,7,7,1.0000
needle,5,10,2.0000
critically,2,2,1.0000
presence,13,13,1.0000
jumbled,3,6,2.0000
rainbow,1,1,1.0000
inches,1,1,1.0000
fancies,4,4,1.0000
tingle,1,2,2.0000
alas,6,6,1.0000
stormy,4,4,1.0000
fourteen,2,4,2.0000
screamed,5,5,1.0000
camps,1,2,2.0000
storms,1,1,1.0000
twinkling,1,1,1.0000
fancied,19,19,1.0000
teddy,62,124,2.0000
rows,2,2,1.0000
contributed,1,2,2.0000
finely,4,12,3.0000
vex,2,8,4.0000
installed,1,1,1.0000
canopies,1,2,2.0000
slightest,3,3,1.0000
text,1,2,2.0000
children,99,99,1.0000
affectation,3,3,1.0000
delicacy,1,1,1.0000
unsolved,1,2,2.0000
limps,1,1,1.0000
read:,1,1,1.0000
reproach,6,12,2.0000
sere,1,1,1.0000
material,4,4,1.0000
desperate,7,14,2.0000
suspect,7,7,1.0000
dismissed,1,2,2.0000
devise,2,2,1.0000
spiritualistic,1,1,1.0000
pattering,2,2,1.0000
begun,12,12,1.0000
mourn,1,1,1.0000
clipped,1,2,2.0000
memory,10,30,3.0000
delinquencies,1,4,4.0000
prevailed,6,6,1.0000
all,861,861,1.0000
resigned,4,8,2.0000
reach,3,3,1.0000
absence,7,14,2.0000
diverted,3,3,1.0000
buckwheats,2,2,1.0000
decent,2,4,2.0000
exploits,1,1,1.0000
poke,2,2,1.0000
cooler,1,1,1.0000
lounged,3,6,2.0000
misunderstandings,1,3,3.0000
contained,4,4,1.0000
teased,3,3,1.0000
cedar,1,1,1.0000
knobby,3,6,2.0000
praise,22,22,1.0000
tryinger,1,2,2.0000
mouse,5,5,1.0000
identical,1,2,2.0000
flickering,1,1,1.0000
intelligible,1,2,2.0000
tripping,1,1,1.0000
education,4,4,1.0000
cooled,3,6,2.0000
famously,1,3,3.0000
favors,6,6,1.0000
rills,1,1,1.0000
poky,2,2,1.0000
industry,2,2,1.0000
opposed,1,2,2.0000
butterflies,2,2,1.0000
rely,1,1,1.0000
admiring,10,10,1.0000
temporary,1,2,2.0000
codicils,1,1,1.0000
fonder,2,2,1.0000
storks,2,4,2.0000
clerk,2,2,1.0000
satisfactory,9,9,1.0000
adjournment,1,1,1.0000
pole,3,3,1.0000
painful,4,4,1.0000
span,1,1,1.0000
intelligibly,1,2,2.0000
barker,1,1,1.0000
amy,572,572,1.0000
reads,1,2,2.0000
suspicious,4,12,3.0000
knit,9,9,1.0000
gridiron,1,2,2.0000
poll,2,2,1.0000
immortalize,1,2,2.0000
starting,2,2,1.0000
harangue,1,1,1.0000
ready,82,82,1.0000
solemnly,5,10,2.0000
shaggy,1,3,3.0000
asserts,1,4,4.0000
honeymoon,5,5,1.0000
marry,26,26,1.0000
tokens,1,1,1.0000
and,8083,8083,1.0000
mouth,27,54,2.0000
demanding,4,12,3.0000
remains,3,12,4.0000
pinned,2,2,1.0000
barked,1,1,1.0000
upon,174,174,1.0000
educating,1,1,1.0000
lamblike,1,1,1.0000
sunday,2,2,1.0000
dudgeon,2,4,2.0000
crackled,1,1,1.0000
sets,1,2,2.0000
creeping,2,6,3.0000
inconsistency,1,1,1.0000
footstool,2,4,2.0000
barrels,2,6,3.0000
forgetting,17,17,1.0000
postscript,1,2,2.0000
pome,1,1,1.0000
recommendation,1,2,2.0000
bounteous,1,1,1.0000
alee,1,1,1.0000
any,260,260,1.0000
tents,1,2,2.0000
overheard,2,2,1.0000
awoke,1,1,1.0000
hunters,1,2,2.0000
trimming,3,3,1.0000
rent,2,2,1.0000
playmate,2,4,2.0000
pouch,1,1,1.0000
recommended,1,2,2.0000
queenstown,1,3,3.0000
grimmer,1,4,4.0000
suppers,2,2,1.0000
gaily,7,14,2.0000
pleasure,46,46,1.0000
anguish,4,8,2.0000
middling,1,1,1.0000
novelist,1,2,2.0000
rocks,2,6,3.0000
steadily,4,4,1.0000
whistles,1,2,2.0000
peal,2,2,1.0000
trifles,17,17,1.0000
summer),1,1,1.0000
peas,1,1,1.0000
viz,1,2,2.0000
tuneful,1,1,1.0000
lasted,6,12,2.0000
ambitions,2,2,1.0000
precipice,1,2,2.0000
downfall,2,2,1.0000
veiled,1,1,1.0000
swiftly,1,1,1.0000
dived,2,4,2.0000
trifled,1,3,3.0000
downs,1,1,1.0000
martyr,3,6,2.0000
captives,1,1,1.0000
tapped,2,2,1.0000
impetuousity,1,1,1.0000
advantages,1,1,1.0000
pony,1,1,1.0000
floor,20,20,1.0000
audacity,5,10,2.0000
priests,1,3,3.0000
impatiently,8,8,1.0000
diver,2,4,2.0000
steadfast,1,1,1.0000
deference,1,2,2.0000
backward,1,3,3.0000
apt,8,8,1.0000
attentions,4,8,2.0000
deeper,2,2,1.0000
pooh,1,1,1.0000
catholic,2,2,1.0000
deliciously,1,1,1.0000
fruitless,1,1,1.0000
poor,163,163,1.0000
colored,20,40,2.0000
informal,1,1,1.0000
assuage,1,1,1.0000
commencement,1,2,2.0000
club,12,12,1.0000
tyrant,2,4,2.0000
jubilee,2,6,3.0000
wistfully,9,9,1.0000
patchwork,2,4,2.0000
splendid,58,58,1.0000
clue,2,4,2.0000
principles,2,6,3.0000
quickly,23,23,1.0000
perilously,1,2,2.0000
remind,13,13,1.0000
thatched,1,2,2.0000
sped,1,1,1.0000
peck,5,5,1.0000
mantelpiece,2,4,2.0000
patronage,1,1,1.0000
angles,1,1,1.0000
palais,1,2,2.0000
tribute,2,2,1.0000
admitted,1,1,1.0000
discharged,1,2,2.0000
freshly,4,4,1.0000
closely,6,12,2.0000
recitation,1,1,1.0000
hardship,1,1,1.0000
goings,1,2,2.0000
revolution,1,3,3.0000
forbidden,4,4,1.0000
consolation,5,10,2.0000
needed,31,31,1.0000
resignation,5,10,2.0000
handkerchief,15,15,1.0000
prinked,1,1,1.0000
disturbed,15,15,1.0000
weakened,2,2,1.0000
russets,2,2,1.0000
pops,1,1,1.0000
are,487,487,1.0000
arrives,1,2,2.0000
manhood,1,1,1.0000
triumphantly,3,3,1.0000
search,3,3,1.0000
ark,1,1,1.0000
arm,51,51,1.0000
blot,2,2,1.0000
skirts,8,8,1.0000
affectionate,11,11,1.0000
superannuated,1,2,2.0000
blow,10,10,1.0000
art,23,23,1.0000
arrived,12,24,2.0000
understanding,2,2,1.0000
flora,1,1,1.0000
sketching,4,4,1.0000
ensue,1,2,2.0000
fleet,2,2,1.0000
diana,1,1,1.0000
circle,5,5,1.0000
worrying,3,3,1.0000
choir,2,2,1.0000
sleighing,1,1,1.0000
splendors,2,4,2.0000
immortality,2,2,1.0000
squalled,2,2,1.0000
ask,80,80,1.0000
church,5,10,2.0000
beseechingly,2,2,1.0000
winter,25,25,1.0000
cents,1,2,2.0000
peek,1,3,3.0000
naughtinesses,1,1,1.0000
stores,5,5,1.0000
lad,14,14,1.0000
relief,14,28,2.0000
ingenious,2,6,3.0000
gushing,1,4,4.0000
providence,1,5,5.0000
melody,5,5,1.0000
peep,9,18,2.0000
chirping,2,6,3.0000
nods,3,12,4.0000
tropical,1,1,1.0000
blind,6,6,1.0000
avoid,3,6,2.0000
staying,2,2,1.0000
saltspoons,1,1,1.0000
deranged,1,2,2.0000
knot,2,6,3.0000
vellum,1,1,1.0000
pretty,122,122,1.0000
outlay,2,4,2.0000
simply,7,21,3.0000
indignant,3,12,4.0000
know,317,317,1.0000
lap,21,42,2.0000
tremendously,3,9,3.0000
weaker,2,8,4.0000
kingsley,1,1,1.0000
stored,4,4,1.0000
stunning,1,1,1.0000
fascinating,2,2,1.0000
bookay,1,2,2.0000
fence,9,9,1.0000
skill,15,30,2.0000
balloon,2,6,3.0000
mustnt,9,36,4.0000
port,1,5,5.0000
ate,9,9,1.0000
crossing,2,4,2.0000
law,4,12,3.0000
goodhumoredly,1,4,4.0000
privations,1,1,1.0000
lay,69,69,1.0000
rest,76,152,2.0000
babytending,1,1,1.0000
peppery,2,2,1.0000
considering,1,2,2.0000
suavity,1,3,3.0000
basket,24,24,1.0000
revel,9,18,2.0000
simple,28,28,1.0000
tracing,1,2,2.0000
respectable,8,8,1.0000
weakness,2,2,1.0000
damage,3,6,2.0000
records,1,1,1.0000
dorcas,1,2,2.0000
gratitude,14,14,1.0000
dusters,2,2,1.0000
choke,3,6,2.0000
picters,1,3,3.0000
occurred,13,13,1.0000
conclude,1,2,2.0000
frowned,3,3,1.0000
informed,4,4,1.0000
strayed,3,6,2.0000
marys,1,3,3.0000
frizzle,3,3,1.0000
inch,4,8,2.0000
skirt),1,3,3.0000
tapers,1,1,1.0000
hither,3,3,1.0000
exact,2,2,1.0000
glare,1,2,2.0000
post,14,14,1.0000
relics,6,12,2.0000
entrancingly,1,3,3.0000
threatening,4,4,1.0000
gustave,1,2,2.0000
mightily,2,6,3.0000
aisles,1,4,4.0000
respectably,1,1,1.0000
replace,1,2,2.0000
posy,4,4,1.0000
fascination,1,2,2.0000
akimbo,1,3,3.0000
piquante,2,8,4.0000
themselves,46,46,1.0000
uncertain,1,1,1.0000
choky,2,2,1.0000
coiffures,1,2,2.0000
knowing,20,20,1.0000
decayed,1,2,2.0000
leaning,21,21,1.0000
vow,1,1,1.0000
exemplary,1,1,1.0000
slits,1,2,2.0000
lackadiasical,1,1,1.0000
freaks,1,2,2.0000
lacings,2,2,1.0000
spin,2,2,1.0000
flirtations,2,2,1.0000
paddled,1,1,1.0000
dustpan,1,1,1.0000
pronunciation,3,6,2.0000
stammered,3,3,1.0000
hearty,21,21,1.0000
pots,8,8,1.0000
latter,7,14,2.0000
spelling:,1,1,1.0000
plodding,1,1,1.0000
alls,1,1,1.0000
sixtieth,1,2,2.0000
hearts,47,47,1.0000
graver,2,4,2.0000
agonizing,1,1,1.0000
skins,1,1,1.0000
flour,1,2,2.0000
shrubs,2,2,1.0000
arrival,2,4,2.0000
threads,1,3,3.0000
passionately,4,4,1.0000
slopes,1,2,2.0000
gravel,1,1,1.0000
politely,2,2,1.0000
minute,123,123,1.0000
glass,21,42,2.0000
dictate,1,3,3.0000
hearth,6,6,1.0000
frankly,5,5,1.0000
prostrate,1,1,1.0000
sentence,8,8,1.0000
leaves,17,17,1.0000
element,5,10,2.0000
promise,29,29,1.0000
ambitious,13,26,2.0000
filigree,1,3,3.0000
sloped,1,1,1.0000
thrills,1,1,1.0000
respectful,8,8,1.0000
phenomenon,1,2,2.0000
asleep,32,32,1.0000
scarabei,1,2,2.0000
paris,12,12,1.0000
emil,4,8,2.0000
pour,2,2,1.0000
ceiling,1,1,1.0000
wrathful,3,6,2.0000
pharaohs,1,1,1.0000
recollections,2,4,2.0000
carved,3,3,1.0000
awe,1,2,2.0000
moan,3,9,3.0000
peeped,13,13,1.0000
honest,12,24,2.0000
pummelled,1,3,3.0000
apiece,4,4,1.0000
subsided,9,18,2.0000
leaved,1,3,3.0000
homely,3,3,1.0000
anywhere,11,11,1.0000
moat,1,2,2.0000
threshold,4,12,3.0000
presided,4,4,1.0000
berne,2,4,2.0000
thorn,2,2,1.0000
outsiders,2,2,1.0000
alternations,1,2,2.0000
led,24,24,1.0000
gentler,1,2,2.0000
requests,1,1,1.0000
lee,1,2,2.0000
conjured,1,3,3.0000
leg,3,3,1.0000
baptizing,1,2,2.0000
cheap,6,6,1.0000
hired,1,1,1.0000
doctor,14,14,1.0000
destination,1,1,1.0000
cheat,3,3,1.0000
scribbling,4,8,2.0000
diary,1,3,3.0000
dollar,5,5,1.0000
ordained,1,2,2.0000
coldness,1,1,1.0000
ethereal,2,2,1.0000
consented,7,7,1.0000
phine,3,3,1.0000
palace,5,10,2.0000
blue,65,65,1.0000
waving,8,16,2.0000
les,1,3,3.0000
blisters,1,4,4.0000
let,163,163,1.0000
planned,13,13,1.0000
those,77,77,1.0000
solitary,9,18,2.0000
counting,2,6,3.0000
flown,2,2,1.0000
feelers,1,2,2.0000
plateau,1,1,1.0000
blur,1,1,1.0000
pettishly,2,2,1.0000
trinkets,2,2,1.0000
pitch,2,2,1.0000
ammon,1,2,2.0000
chilled,2,2,1.0000
though,180,180,1.0000
comical,18,18,1.0000
turns,8,16,2.0000
confide,2,6,3.0000
farther,1,1,1.0000
freshen,1,1,1.0000
parks,2,4,2.0000
mock,1,1,1.0000
critic,1,1,1.0000
chillen,1,1,1.0000
aye,7,14,2.0000
grieved,7,7,1.0000
puppies,1,2,2.0000
contrast,4,12,3.0000
bliss,5,5,1.0000
starred,1,1,1.0000
impulses,2,2,1.0000
handsome,42,42,1.0000
grimly,1,1,1.0000
cinderella,1,1,1.0000
mingled,9,9,1.0000
powder,2,2,1.0000
closets,1,2,2.0000
check,7,7,1.0000
squint,1,2,2.0000
bestows,2,2,1.0000
consternation,1,2,2.0000
pounds,1,3,3.0000
baggy,1,1,1.0000
beatitude,1,1,1.0000
claimed,1,2,2.0000
grieves,1,1,1.0000
lennox,2,2,1.0000
fortress,1,2,2.0000
weariness,2,2,1.0000
glided,3,3,1.0000
abruptness,1,2,2.0000
villain,9,9,1.0000
experiment,14,28,2.0000
mode,2,6,3.0000
valiantly,1,1,1.0000
simultaneous,1,1,1.0000
pickle,4,4,1.0000
commanding,4,4,1.0000
contrary,7,7,1.0000
fortuitous,1,2,2.0000
tragical,2,2,1.0000
clumsy,3,6,2.0000
mutton,2,6,3.0000
arguments,1,1,1.0000
portrait,2,2,1.0000
champs,1,1,1.0000
jovial,3,3,1.0000
spurned,1,2,2.0000
alps,2,2,1.0000
centuries,1,2,2.0000
disliked,3,3,1.0000
executed,1,2,2.0000
silence,29,29,1.0000
skirt,6,6,1.0000
countries,1,1,1.0000
liquid,1,2,2.0000
pell,3,3,1.0000
delectable,1,2,2.0000
unspoiled,1,3,3.0000
barouche,1,1,1.0000
meannesses,1,1,1.0000
acknowledge,2,2,1.0000
quaint,6,6,1.0000
teacher,6,12,2.0000
resugared,1,3,3.0000
dislikes,1,4,4.0000
serve,8,8,1.0000
pacing,2,2,1.0000
glitter,2,2,1.0000
immediately,9,9,1.0000
experience,19,19,1.0000
churning,1,2,2.0000
frocks,1,1,1.0000
their,334,334,1.0000
simper,1,2,2.0000
ribbon,16,48,3.0000
departure,5,5,1.0000
pussies,2,2,1.0000
trading,1,1,1.0000
determined,4,8,2.0000
happy,172,172,1.0000
abed,2,4,2.0000
suppose,32,32,1.0000
unsaddened,1,2,2.0000
conviction,4,4,1.0000
scowled,1,1,1.0000
somehow,12,12,1.0000
dissatisfied,1,2,2.0000
chivalry,1,3,3.0000
cheek,18,18,1.0000
curls,13,13,1.0000
golden,18,36,2.0000
lid,6,18,3.0000
lie,14,14,1.0000
limited,2,2,1.0000
grounds,3,3,1.0000
chord,2,4,2.0000
rappahannock,1,3,3.0000
accurate,2,8,4.0000
shouldst,1,5,5.0000
curly,13,13,1.0000
cheer,3,6,2.0000
spinsters,2,6,3.0000
inward,2,2,1.0000
staff,4,4,1.0000
support,12,12,1.0000
spot,12,12,1.0000
accumulate,1,2,2.0000
lights,1,1,1.0000
adjoining,1,1,1.0000
abuse,1,1,1.0000
lit,1,1,1.0000
racket,3,3,1.0000
column,2,4,2.0000
grandchildren,1,1,1.0000
delicate,7,7,1.0000
gently,14,14,1.0000
always,188,188,1.0000
beamed,5,5,1.0000
boards,2,2,1.0000
jolie,1,2,2.0000
looks,36,36,1.0000
sobbed,4,4,1.0000
jangled,1,2,2.0000
arnica,1,1,1.0000
resolving,6,6,1.0000
observed,29,29,1.0000
pens,3,3,1.0000
monster,2,4,2.0000
racked,1,3,3.0000
smoothing,6,6,1.0000
chose,6,12,2.0000
months,14,14,1.0000
stage,11,11,1.0000
escapes,1,2,2.0000
baggage,1,1,1.0000
stuttered,1,2,2.0000
jolis,1,1,1.0000
restless,13,13,1.0000
regret,18,36,2.0000
gentle,19,57,3.0000
glimpses,5,5,1.0000
observer,1,2,2.0000
also,46,46,1.0000
observes,1,2,2.0000
near,34,34,1.0000
none,16,32,2.0000
visits,4,12,3.0000
adrift,1,4,4.0000
scratching,2,10,5.0000
heretofore,1,1,1.0000
entree,1,2,2.0000
frills,2,2,1.0000
neat,12,24,2.0000
spiritless,2,6,3.0000
everyone,79,79,1.0000
escaped,9,9,1.0000
flirting,4,8,2.0000
perplexity,1,1,1.0000
politest,1,2,2.0000
terrace,4,12,3.0000
secret,35,35,1.0000
plucked,3,6,2.0000
obediently,5,5,1.0000
whiffle,1,2,2.0000
astonish,3,3,1.0000
banishment,1,2,2.0000
inky,1,3,3.0000
load,3,3,1.0000
intractable,1,1,1.0000
poked,7,7,1.0000
silent,15,30,2.0000
disapprobation,1,1,1.0000
away,328,328,1.0000
fainting,3,6,2.0000
refused,11,11,1.0000
loan,1,2,2.0000
verge,1,1,1.0000
discarded,1,1,1.0000
moved,4,8,2.0000
enriches,1,3,3.0000
disloyalty,1,1,1.0000
poker,2,2,1.0000
economize,1,2,2.0000
austrian,2,6,3.0000
guilty,4,4,1.0000
pokes,1,2,2.0000
popularly,1,3,3.0000
commissary,2,2,1.0000
wandering,3,6,2.0000
despair,26,26,1.0000
liking,6,12,2.0000
nook,2,2,1.0000
wheelbarrow,1,1,1.0000
refuses,1,1,1.0000
gesticulating,1,2,2.0000
noon,2,2,1.0000
looms,1,1,1.0000
moves,1,2,2.0000
passport,1,3,3.0000
parrots,1,1,1.0000
candy,2,2,1.0000
faced,7,7,1.0000
explanation,3,6,2.0000
unruly,1,3,3.0000
portray,1,4,4.0000
drumsticks,1,1,1.0000
eleven,4,4,1.0000
neck,13,26,2.0000
nobleness,1,3,3.0000
inquiring,5,5,1.0000
reaching,2,2,1.0000
consigned,1,1,1.0000
peculiarly,3,6,2.0000
enterprises,1,3,3.0000
articles,4,4,1.0000
sequel,1,2,2.0000
jumped,3,9,3.0000
lapping,1,4,4.0000
stain,1,1,1.0000
moil,1,2,2.0000
inhabitants,1,3,3.0000
faces,38,38,1.0000
stayed,6,6,1.0000
callers,1,2,2.0000
stair,1,1,1.0000
exhilarating,2,2,1.0000
prank,4,4,1.0000
enticed,1,2,2.0000
scornful,1,1,1.0000
emerged,3,3,1.0000
lined,5,5,1.0000
insult,8,8,1.0000
belong,3,6,2.0000
flannels,1,3,3.0000
responsibility,2,2,1.0000
unkind,1,1,1.0000
artlessly,1,1,1.0000
linen,7,7,1.0000
nightcap,1,2,2.0000
searching,1,3,3.0000
infirmity,1,1,1.0000
lock,3,6,2.0000
accidents,4,4,1.0000
islands,2,2,1.0000
rockets,2,2,1.0000
schools,1,2,2.0000
lines,9,27,3.0000
rumble,1,4,4.0000
endowing,1,5,5.0000
situation,1,1,1.0000
failed,13,13,1.0000
jolly,23,23,1.0000
bad,73,73,1.0000
fleetly,1,2,2.0000
martin,2,6,3.0000
primming,1,4,4.0000
distinguish,2,10,5.0000
progressing,1,6,6.0000
trimmed,4,4,1.0000
neds,1,2,2.0000
bag,14,14,1.0000
pere,1,2,2.0000
tableaux,1,1,1.0000
obliging,4,4,1.0000
pothooks,1,2,2.0000
unlocking,2,2,1.0000
brocade,1,2,2.0000
faltered,3,3,1.0000
therefore,10,10,1.0000
picket,1,2,2.0000
